Grid_ID,Lat,Lon,All_Richness,Widespread_Richness,Intermediate_Richness,Restricted_Richness,Highly_restricted_Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,HII,MDE_Continent,MDE_Globe,TEMPWATER
15278,63.5159988,49.5,2,2,,,,Europe,41.87989583,597.5764583,-0.795376153,0.002040358,1.782943686,0.376221068,-14.82613802,252.9838194,117,171.0972222,6.211805556,54.33,25.4,5.173164215
15282,63.5159988,53.5,6,6,,,,Europe,42.02000683,610.7822917,-0.950741031,0.001297963,0.884008753,0.377140067,-13.17572622,254.1672222,167,151.8003472,17.03069444,51.48,27.73,4.876204274
15283,63.5159988,54.5,1,1,,,,Europe,42.67878476,623.6347917,-1.122121806,0.000449875,0.412000009,0.00346698,-12.921671,275.8532639,135,137.3211806,10.85083333,49.27,27.87,5.051592312
15285,63.5159988,56.5,3,3,,,,Europe,44.95990972,645.5344444,-1.45390306,0.018500942,4.969794695,-6.779664486,-12.39738163,302.2090972,118,126.2586806,6.476666667,47.3,29.63,5.020354837
15286,63.5159988,57.5,6,6,,,,Europe,45.34070155,672.3826389,-1.941560478,0.006491492,1.521837757,0,-12.12278098,356.7555556,387,183.5868056,2.673333333,45.98,30.04,4.730013189
15288,63.5159988,59.5,7,7,,,,Europe,44.11209025,637.5619444,-3.275237269,0.00012325,0.218499997,0.00110941,-11.71540798,367.8998611,1035,419.1579861,0.174375,39.85,31.23,3.332842967
15289,63.5159988,60.5,15,14,1,,,Asia,47.81452086,544.4336806,-2.694054694,0.00020425,0.287499995,0.001735342,-11.77324421,302.9006944,676,121.1388889,0.0325,10.97,31.6,4.219905594
15290,63.5159988,61.5,16,16,,,,Asia,49.60758324,516.2549306,-2.560762451,0.047290824,30.2236082,-11.56588635,-11.6605307,263.1184722,252,54.21354167,3.417777778,13.25,32.14,4.455698368
15291,63.5159988,62.5,12,12,,,,Asia,49.45611119,517.4748611,-2.546728591,0.011301098,4.879735228,-1.957502998,-11.61177635,256.2163194,189,70.91666667,2.438888889,14.65,32.97,4.420374885
15292,63.5159988,63.5,11,11,,,,Asia,48.70486789,524.3719444,-2.852808169,0.020096505,7.518978099,-2.745917564,-11.6243863,259.5897917,235,72.38368056,2.676666667,16.03,33.13,4.340560874
15293,63.5159988,64.5,31,31,,,,Asia,48.07470134,529.4325694,-2.912698783,0.122051885,57.30535441,-20.57551494,-11.63297284,262.5679167,130,33.01215278,5.348402778,17.5,33.89,4.52700776
15294,63.5159988,65.5,12,12,,,,Asia,47.55441679,547.3369444,-2.963805562,0.287327736,144.7953891,-69.83190499,-11.63381278,271.4311806,141,33.06076389,6.088680556,18.75,34.47,4.78370316
15295,63.5159988,66.5,24,23,,1,,Asia,48.63402769,553.5625694,-3.103399883,0.02427675,19.49599999,0.09026669,-11.67106483,266.254375,136,58.75520833,1.230416667,20.04,34.5,4.256973447
15296,63.5159988,67.5,2,2,,,,Asia,48.94240964,549.3038194,-3.297806435,0.014404813,10.33949994,0.061079184,-11.69404865,259.9936806,137,71.25347222,0.362638889,20.5,34.54,4.082763767
15298,63.5159988,69.5,1,1,,,,Asia,48.98948623,531.9361806,-3.762356182,0.024829341,20.52266723,0.09176252,-11.74800264,270.3441667,87,96.82118056,1.475763889,22.54,35.18,3.801800111
15299,63.5159988,70.5,39,39,,,,Asia,48.82795182,530.4534028,-4.133936922,0.080924698,56.9482229,0.203463806,-11.78872305,270.9958333,66,108.5034722,1.685625,22.98,35.59,3.63315722
15300,63.5159988,71.5,25,24,,1,,Asia,48.41246526,529.5652083,-4.345809296,0.137062731,97.59249998,0.272387036,-11.78807929,270.3708333,63,108.5868056,3.058541667,23.28,36.11,3.750502415
15301,63.5159988,72.5,1,1,,,,Asia,48.51722922,527.5368056,-4.242539636,0.067716542,57.90660995,0.182321697,-11.79216023,265.8413194,77,92.70659722,1.315763889,25.02,37.2,3.661081373
15302,63.5159988,73.5,1,1,,,,Asia,48.41119466,529.4094444,-4.21422656,0.089178657,67.94605572,0.215554939,-11.75967565,268.5609722,65,105.1197917,1.711944444,24.52,36.73,3.077214775
15303,63.5159988,74.5,5,5,,,,Asia,48.72437509,528.7684028,-4.233717592,0.029627616,27.54605726,0.104261014,-11.72639986,264.9572917,98,106.7395833,2.087083333,24.87,37.05,3.610768583
15304,63.5159988,75.5,8,8,,,,Asia,48.97562504,526.3544444,-4.366045439,0.072754141,57.1279985,0.190664554,-11.68903382,260.4347917,99,91.421875,2.654444444,25,38.34,3.753903933
15305,63.5159988,76.5,8,8,,,,Asia,49.37238206,526.4896528,-4.630742753,0.101320132,76.75271982,0.231969418,-11.62438598,254.68875,98,82.72743056,0.414236111,25.63,38.63,3.907871774
15306,63.5159988,77.5,2,2,,,,Asia,50.30872209,524.0652778,-4.848840263,0.131406821,108.8131673,0.266684528,-11.56112219,248.4181944,88,62.93923611,0.002222222,25.43,39.71,3.933473114
15307,63.5159988,78.5,3,3,,,,Asia,51.07709033,524.3867361,-5.085389471,0.148876546,110.9319999,0.283555907,-11.45219592,257.0311111,54,69.05729167,0,24.8,39.73,4.03866322
15308,63.5159988,79.5,1,1,,,,Asia,51.33522237,532.4642361,-5.18992043,0.043655735,32.9220542,0.136704469,-11.35407927,267.2884722,89,80.17708333,0.00125,25.31,39.4,3.784145176
15310,63.5159988,81.5,1,1,,,,Asia,51.82027783,561.3963889,-5.345835063,0.003696402,3.919388573,0.02070131,-11.1649552,284.5946528,178,114.4878472,0.382638889,23.99,37.89,3.993809246
15311,63.5159988,82.5,24,24,,,,Asia,52.70148622,568.7704861,-5.316515624,0.02067212,11.94103225,-3.828603323,-11.09325087,283.0734028,204,77.07118056,1.762152778,23.15,37.44,3.734538697
15312,63.5159988,83.5,7,7,,,,Asia,53.46745828,569.7105556,-5.458696765,0.015465653,6.931273705,-5.209715556,-10.99117417,288.2547222,151,80.39236111,2.076666667,21.68,35.77,3.772443605
15313,63.5159988,84.5,1,1,,,,Asia,53.65925706,573.6497222,-5.614686926,0.001164375,1.750499978,0.007866018,-10.85150692,290.1411111,159,105.6475694,1.662083333,20.86,36.42,3.741906115
15314,63.5159988,85.5,3,3,,,,Asia,53.88231249,575.7225694,-5.59307147,0.012733375,5.218500023,0.055562448,-10.7001791,285.6980556,161,97.03472222,2.119166667,20.72,35.34,3.730949913
15316,63.5159988,87.5,28,28,,,,Asia,52.94441667,577.0432639,-4.876735242,0.072952364,28.01498567,-7.654461135,-10.29072337,300.5807639,69,34.35763889,6.396388889,19.73,35.58,4.425162687
15317,63.5159988,88.5,3,3,,,,Asia,52.37619441,595.0449306,-5.390851566,0.004434409,0.75236993,0.377426629,-10.06607726,332.2518056,375,178.8680556,1.305416667,20.02,36.48,3.929419516
15320,63.5159988,91.5,2,2,,,,Asia,56.19997223,582.2148611,-7.409817418,0.003554063,1.047500009,0.020043718,-9.696400473,310.8242361,336,357.8177083,2.096388889,23.26,39.28,3.15187499
15325,63.5159988,96.5,7,7,,,,Asia,59.59755557,480.5575,-8.317387725,0.006111403,2.132425598,-0.905879074,-9.012831303,236.8460417,593,361.9461806,1.523333333,21.76,38.39,3.775184758
15326,63.5159988,97.5,1,1,,,,Asia,60.13702777,464.1559028,-8.846646991,0.007228026,2.407224227,-2.019881357,-8.856843819,217.4254167,706,418.9079861,4.056388889,22.53,39.76,3.454165097
15327,63.5159988,98.5,1,1,,,,Asia,61.07961111,439.3071528,-9.046312207,0.003366614,1.013527082,0.174494671,-8.731315685,195.5065972,638,408.6493056,3.618055556,23.5,40.04,3.397824511
15328,63.5159988,99.5,1,1,,,,Asia,61.04662499,419.0479167,-9.106252604,1.44E-05,0.0365,0.000160916,-8.638371481,190.7384028,505,436.2916667,2.42,23.66,40.48,3.384381584
15329,63.5159988,100.5,1,1,,,,Asia,61.68672919,398.8936111,-9.289017065,1.06E-05,0.030000002,0.000121027,-8.566849293,191.5219444,631,446.078125,0.839722222,22.95,40.19,3.311579425
15330,63.5159988,101.5,2,2,,,,Asia,61.74462498,385.7825,-9.808499999,0.000658563,0.641000008,0.004824267,-8.443921965,176.4923611,579,522.7621528,0.538611111,23.22,40.26,3.188093054
15331,63.5159988,102.5,1,1,,,,Asia,63.501,357.8127778,-9.703640912,0.000622437,0.941000002,0.004594751,-8.386804975,155.8477778,483,415.9166667,1.291111111,21.28,38.46,3.125977657
15332,63.5159988,103.5,1,1,,,,Asia,64.51069444,343.8755556,-9.706614873,0.006788186,3.04747168,-2.067237684,-8.296279744,148.0897222,638,371.6805556,4.167777778,21.45,38.6,3.662094509
15333,63.5159988,104.5,1,1,,,,Asia,64.81997921,338.6422917,-9.66277228,0.005504591,3.181632872,-0.949745554,-8.234171525,141.37,460,355.1510417,3.808055556,21,38.53,3.754644723
15334,63.5159988,105.5,4,4,,,,Asia,64.59991664,337.404375,-9.474082755,0.008479363,3.985128711,-2.491772713,-8.20932062,139.2392361,428,340.3819444,4.895833333,21.05,38.65,3.769963361
15335,63.5159988,106.5,1,1,,,,Asia,65.03901394,333.6068056,-9.256108504,0.011698923,6.467044802,-4.000629849,-8.207759289,135.5779167,367,291.4947917,5.065833333,19.84,37.35,3.806286479
15337,63.5159988,108.5,15,15,,,,Asia,63.55099294,349.7540972,-9.179581303,0.003923753,2.231962508,-0.157971819,-8.315160289,142.2883333,318,372.7465278,2.107777778,21.24,39.25,3.505176282
15338,63.5159988,109.5,4,4,,,,Asia,62.74633333,342.7045833,-8.85384462,0.006790332,2.722291983,0.033864335,-8.469264161,136.4209028,195,331.7951389,2.330555556,21.11,39.35,3.619145227
15339,63.5159988,110.5,2,2,,,,Asia,61.23416668,337.0524306,-8.743156822,0.090687241,22.79102412,0.159132193,-8.525296268,139.6821528,243,362.1875,0.368611111,21.53,40.21,3.985360801
15340,63.5159988,111.5,1,1,,,,Asia,60.17463892,330.7049306,-8.633431425,0.083215113,25.19087481,0.190289967,-8.601758983,136.8554167,273,362.0711806,2.1325,20.31,39.38,3.774891264
15341,63.5159988,112.5,3,3,,,,Asia,60.7506042,320.5182639,-8.986288196,0.021970256,8.951874001,-0.283782183,-8.714922994,129.7854861,297,367.0833333,4.381597222,20.27,39.6,3.802849819
15342,63.5159988,113.5,2,2,,,,Asia,64.81547909,308.71875,-10.27195689,0.012952503,5.420815028,-2.970053004,-8.817801455,118.675625,340,364.3541667,5.259583333,18.41,38.67,3.566836189
15345,63.5159988,116.5,1,1,,,,Asia,65.32095117,272.0634028,-9.977958917,0.002679757,3.047444286,0.015869598,-9.366027485,95.52833333,182,188.4809028,8.334861111,18.52,39.16,4.522083701
15346,63.5159988,117.5,3,3,,,,Asia,64.66236112,268.9573611,-9.531844327,0.007082868,9.044555711,0.035060738,-9.662922718,99.763125,157,176.4340278,7.156041667,19.04,39.39,4.708519018
15347,63.5159988,118.5,8,8,,,,Asia,64.20556252,268.4540278,-9.121061921,0.023807283,23.28883284,0.088985999,-9.911836792,102.2475694,151,156.1649306,8.615,19.68,39.73,4.694471054
15348,63.5159988,119.5,2,2,,,,Asia,64.42962505,269.1181944,-9.1035136,0.014816661,15.59194428,0.062407822,-9.944572313,100.5209028,198,174.7552083,5.483263889,19.54,38.36,4.514104395
15349,63.5159988,120.5,6,6,,,,Asia,64.61046543,274.5936111,-8.91063831,0.0441791,36.72619297,-3.206679823,-9.918121797,99.72548611,143,151.5399306,5.517777778,17.85,35.85,4.591802159
15350,63.5159988,121.5,47,46,1,,,Asia,64.87148606,273.9615278,-8.86677981,0.032055654,23.32011695,-1.976809705,-9.91926038,106.93625,138,149.2951389,5.873194444,17.64,35.27,4.555735769
15351,63.5159988,122.5,5,5,,,,Asia,65.83494443,276.7585417,-9.410379907,0.02900891,17.24141451,-2.065714051,-9.865466119,111.0350694,156,166.2847222,3.775486111,20.82,38.08,4.516365716
15352,63.5159988,123.5,1,1,,,,Asia,66.90756256,275.2238194,-10.02582262,0.048558547,26.63642307,-0.04078179,-9.669083053,111.3256944,164,158.2517361,4.759722222,21.12,37.57,4.527843716
15353,63.5159988,124.5,1,1,,,,Asia,67.48531248,271.3914583,-10.44021121,0.051326645,25.97292034,-1.02539691,-9.43397569,112.3704167,192,160.5972222,4.671805556,23.65,39.08,4.588161828
15354,63.5159988,125.5,14,14,,,,Asia,67.1591667,275.5018056,-10.34435475,0.050265705,21.93027706,0.150316184,-9.212065632,115.0022222,187,145.7482639,4.503611111,23.87,40.2,4.646394597
15355,63.5159988,126.5,15,15,,,,Asia,66.27470836,284.8847222,-9.983765901,0.050636838,35.69249866,0.151053533,-8.911895593,119.0365278,177,114.9166667,5.488472222,25.12,40.58,4.377986759
15356,63.5159988,127.5,45,45,,,,Asia,65.73042342,294.5417361,-9.915957742,0.069949509,35.7857007,-12.01990694,-8.478626205,122.4261111,181,106.7864583,7.312986111,25.41,40.06,4.945468147
15357,63.5159988,128.5,9,9,,,,Asia,66.76453468,308.4855556,-10.54617331,0.075055211,20.9156803,-15.48587956,-7.951375287,122.6843056,435,143.2135417,6.828472222,25.68,40.55,4.75157468
15358,63.5159988,129.5,15,14,1,,,Asia,68.7556112,326.7897222,-11.2111493,0.111973336,23.20454745,-13.48109524,-7.389655659,124.7486111,351,149.9652778,7.927916667,26.18,39.72,4.821878711
15359,63.5159988,130.5,9,9,,,,Asia,69.47365974,335.829375,-11.29474623,0.056380371,26.20345785,-5.266923235,-6.776913491,133.4698611,541,171.3506944,6.55,26.43,39.75,4.617504069
15360,63.5159988,131.5,12,12,,,,Asia,69.42336093,313.1231944,-11.65894155,0.039818058,19.60561399,-4.365639866,-6.160487204,126.7391667,840,230.9392361,3.697638889,25.89,38.99,4.529525292
15361,63.5159988,132.5,4,4,,,,Asia,69.88614584,294.8929167,-12.11674305,0.022219998,10.42379648,-1.622781536,-5.573795414,119.0221528,917,296.4878472,2.716041667,26.47,39.1,4.334596369
15362,63.5159988,133.5,17,17,,,,Asia,69.51409029,285.7575694,-12.3246878,0.04588566,12.03098392,-12.27263466,-5.04341809,117.1435417,1364,373.4565972,1.800694444,26.12,37.78,4.008838299
15363,63.5159988,134.5,2,2,,,,Asia,68.9418124,289.7476389,-12.81060184,0.00468249,2.638152436,0.350003,-4.505442087,119.5545139,1381,508.1805556,0.000277778,26.05,37.53,3.574205434
15364,63.5159988,135.5,3,3,,,,Asia,68.78768049,290.884375,-13.0317879,0.009541317,2.413521677,-0.696790934,-3.98032578,122.6590972,1192,544.9895833,0.438055556,25.41,36.95,3.570521059
15365,63.5159988,136.5,6,6,,,,Asia,67.79918754,311.6840278,-12.63370429,0.025482145,7.486429797,-12.4088557,-3.452919299,143.3640278,961,590.5260417,3.898333333,25.61,35.69,3.50598706
15366,63.5159988,137.5,9,9,,,,Asia,64.33099303,353.253125,-12.4102228,0.005641253,3.059537424,-0.948545592,-3.111435467,158.8640972,1249,877,1.533611111,24.89,34.01,2.922316801
15367,63.5159988,138.5,6,6,,,,Asia,60.16698611,352.2578472,-13.01557725,0.00170625,1.793000012,0.010874712,-3.05497165,139.9379167,1219,1205.784722,1.264166667,24.19,33.23,2.09182657
15368,63.5159988,139.5,9,9,,,,Asia,58.15772915,312.9465278,-14.59209056,0.00147925,2.033,0.009639119,-3.15081973,112.343125,1010,1516.175347,0.975555556,23.83,32.3,1.443172877
15369,63.5159988,140.5,7,7,,,,Asia,61.44238192,284.01375,-14.59677894,0.00367725,3.904999962,0.020613156,-3.187554409,100.2534722,954,1271.333333,2.559722222,23,31.7,1.97259629
15370,63.5159988,141.5,3,3,,,,Asia,65.36906252,263.6411806,-14.70611169,0.005415788,2.912160942,0.36860415,-3.214876164,93.65388889,772,1029.178819,4.4975,22.56,30.8,2.413148257
15371,63.5159988,142.5,4,4,,,,Asia,68.37695145,249.754375,-15.56433508,0.009708769,2.935407168,-1.858906798,-3.175446182,89.88722222,949,959.453125,7.072222222,21.85,29.66,2.658018673
15372,63.5159988,143.5,9,9,,,,Asia,69.52034722,255.1419444,-16.28163889,0.00233346,1.866756432,0.349502182,-3.127824081,83.48951389,1014,982.3020833,7.255555556,21.75,29.38,2.443545089
15373,63.5159988,144.5,2,2,,,,Asia,65.86589589,302.964375,-16.8115816,0.002549592,2.737111481,0.015225708,-3.046154536,95.87104167,1194,1307.904514,3.381944444,22.27,29.12,1.795138732
15374,63.5159988,145.5,2,2,,,,Asia,67.45591672,292.1002083,-16.18562095,0.000145375,0.289500008,0.001284562,-2.939887725,98.18430556,929,1070.126736,4.117777778,22.21,28.97,1.904241071
15375,63.5159988,146.5,3,3,,,,Asia,64.47427776,300.48625,-15.43310995,0.000808625,1.131000035,0.005757552,-2.819388315,104.1827083,1082,1128.036458,5.219652778,22.15,28.59,1.875316432
15376,63.5159988,147.5,29,28,1,,,Asia,61.05231942,304.185,-14.34932002,0.009383375,7.228500012,0.043809249,-2.717881657,101.3540972,1207,1169.111111,3.853541667,22.18,28.43,1.783371758
15377,63.5159988,148.5,3,3,,,,Asia,57.59605555,307.1893056,-13.02846817,0.009383326,7.975999976,0.04380907,-2.652743041,99.038125,1206,1106.904514,2.359583333,22.15,28.13,1.94309328
15378,63.5159988,149.5,3,3,,,,Asia,55.00899307,306.449375,-10.85802199,0.002428175,2.72628557,0.322467697,-2.632373546,103.6975,1160,786.7395833,3.470555556,21.59,27.56,2.54911883
15380,63.5159988,151.5,11,11,,,,Asia,58.0992639,328.5944444,-11.35939815,0.001141362,0.992801388,0.356334162,-2.648840037,123.0464583,1510,658.8090278,5.021666667,20.35,26.06,2.845162068
15381,63.5159988,152.5,4,4,,,,Asia,62.29945144,306.0869444,-11.48829426,0.029078769,4.481148074,-5.720339471,-2.712988149,88.54125,782,418.1597222,3.843333333,20.19,25.56,3.238721939
15382,63.5159988,153.5,15,15,,,,Asia,61.76306945,295.894375,-11.54604773,0.033134103,6.709927677,-6.553907004,-2.775863745,84.87534722,952,406.4965278,2.293055556,20.11,25.37,3.315416042
15383,63.5159988,154.5,3,3,,,,Asia,61.25984719,285.2785417,-11.46697453,0.017818492,3.791991738,-3.631165726,-2.842835676,85.82979167,968,432.0416667,3.121666667,19.17,24.57,2.99487629
15384,63.5159988,155.5,1,1,,,,Asia,60.90057639,278.2454861,-12.04648872,0.000592405,0.287782503,0.253766982,-2.866707461,89.51548611,1112,571.6979167,0.351666667,17.55,22.64,2.780016941
15386,63.5159988,157.5,1,1,,,,Asia,55.22087498,299.040625,-12.43338425,0.000865744,1.190611437,0.006105156,-2.736690391,86.70263889,933,824.0208333,4.090833333,16.59,20.3,2.061852863
15387,63.5159988,158.5,4,4,,,,Asia,53.37479858,313.9016667,-12.68366666,0.00352485,4.02266717,0.01990806,-2.611412609,84.78284722,821,969.0329861,1.813888889,18.65,22,1.756649544
15390,63.5159988,161.5,3,3,,,,Asia,48.62869445,332.0611111,-10.40860937,0.000836375,0.965500008,0.005926916,-2.129997963,82.40770833,949,645.0885417,0.31,19.11,21.78,2.066908343
15396,63.5159988,167.5,5,5,,,,Asia,50.10645818,354.0238889,-8.498205728,0.026480087,18.0495572,0.09615879,-0.445381089,78.05041667,678,140.5555556,3.3275,16.75,19.4,2.981999521
15399,63.5159988,170.5,10,10,,,,Asia,47.03054858,422.9470139,-8.281629049,0.005366615,5.000860122,0.244995041,0.564150152,77.94020833,749,294.0746528,0,16.38,18.94,2.710494359
15402,63.5159988,173.5,7,7,,,,Asia,45.13990976,399.7905556,-8.779956595,0.002742793,3.730611438,0.016179126,1.866770529,53.18916667,836,356.0486111,0,12.85,16.06,2.470723777
15403,63.5159988,174.5,9,9,,,,Asia,42.10844442,434.3398611,-7.983864871,0.001978326,2.846055739,0.012316079,2.192360565,52.44923611,744,262.625,0,12.66,15.7,2.535119795
15405,63.5159988,176.5,1,1,,,,Asia,38.58669441,469.5425694,-7.253760709,0.021544681,15.22260986,0.082680434,2.372341459,49.22652778,973,219.3142361,0,10.95,14.17,2.310740462
15408,63.5159988,179.5,9,8,1,,,Asia,33.8259473,561.2347611,-5.272944127,0.000651,0.844500004,0.004776388,1.966819728,53.50458333,288,91.03174603,5.372720063,7.33,10.64,2.956002802
15410,64.5159988,-175.5,1,1,,,,North America,32.47785439,616.4084646,-5.600418315,0.000733812,0.824500004,0.005296113,4.34384607,23.490625,432,235.3411765,0.566682951,10.46,10.06,2.186671177
15411,64.5159988,-174.5,4,4,,,,North America,32.39933112,634.0535059,-5.397286945,0.019983375,4.599500022,0.078192041,4.262032699,51.74513889,443,156.9234694,2.880937942,12,11.51,1.737162944
15412,64.5159988,-173.5,9,9,,,,North America,31.40352567,668.8300105,-5.733298796,0.003939313,2.173999968,0.021810985,3.726528931,76.68965278,894,328.0227848,2.915310459,12.76,12.43,1.523254975
15413,64.5159988,-172.5,11,10,1,,,North America,31.83405794,545.5044413,-5.395356084,0.006703625,2.417999996,0.033552359,3.276779797,64.71583333,477,129.1784232,3.843968624,13.7,13.29,1.608180772
15415,64.5159988,-166.5,10,10,,,,North America,33.43091162,432.7289556,-4.002121904,0.003595813,3.021499966,0.02023718,4.007623558,52.20923611,678,120.928,6.25,27.98,27.69,2.223840155
15416,64.5159988,-165.5,35,34,1,,,North America,33.90908842,443.2638361,-3.981911285,0.002564188,2.410500001,0.015298234,4.2024618,53.2425,714,246.9966102,7.675305292,30.44,30.5,2.967278017
15417,64.5159988,-164.5,25,25,,,,North America,36.02058101,435.0462897,-3.505533994,0.00288261,2.285444283,0.016860559,4.645588248,54.06458333,593,179.0790378,6.658283819,33.97,33.59,3.266191736
